IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
52.43.224.109,443,443,true,SEA,North America,US,Seattle,429,8.75
54.191.108.159,443,443,true,PDX,North America,US,Portland,221,8.75
54.202.197.141,443,443,true,SEA,North America,US,Seattle,287,8.75
52.35.114.64,443,443,true,SEA,North America,US,Seattle,269,8.74
54.187.212.113,2053,443,true,PDX,North America,US,Portland,259,8.74
54.244.187.251,443,443,true,PDX,North America,US,Portland,349,8.74
34.223.229.89,443,443,true,SEA,North America,US,Seattle,430,8.74
54.188.116.102,443,443,true,PDX,North America,US,Portland,299,8.74
34.218.130.79,443,443,true,SEA,North America,US,Seattle,342,8.74
54.214.93.207,443,443,true,PDX,North America,US,Portland,243,8.74
54.201.215.188,443,443,true,SEA,North America,US,Seattle,250,8.74
35.161.221.194,443,443,true,SEA,North America,US,Seattle,371,8.73
52.36.170.122,443,443,true,SEA,North America,US,Seattle,268,8.73
54.185.216.4,443,443,true,SEA,North America,US,Seattle,233,8.73
54.149.122.228,443,443,true,SEA,North America,US,Seattle,299,8.73
34.219.67.96,443,443,true,SEA,North America,US,Seattle,218,8.72
34.220.181.38,443,443,true,SEA,North America,US,Seattle,360,8.72
54.186.171.250,443,443,true,SEA,North America,US,Seattle,338,8.72
52.88.34.18,443,443,true,SEA,North America,US,Seattle,364,8.71
34.222.135.204,443,443,true,SEA,North America,US,Seattle,264,8.71
35.91.216.215,443,443,true,SEA,North America,US,Seattle,258,8.71
54.213.215.13,2053,443,true,PDX,North America,US,Portland,290,8.71
35.161.37.156,443,443,true,SEA,North America,US,Seattle,328,8.70
35.85.156.159,443,443,true,PDX,North America,US,Portland,263,8.70
54.185.192.51,443,443,true,SEA,North America,US,Seattle,300,8.70
3.140.217.111,443,443,true,IAD,North America,US,Ashburn,353,8.70
3.19.238.50,443,443,true,IAD,North America,US,Ashburn,286,8.69
52.11.38.216,443,443,true,SEA,North America,US,Seattle,265,8.69
44.243.224.205,443,443,true,PDX,North America,US,Portland,357,8.69
35.88.255.132,443,443,true,SEA,North America,US,Seattle,238,8.69
52.42.139.176,443,443,true,SEA,North America,US,Seattle,414,8.69
52.10.66.236,443,443,true,SEA,North America,US,Seattle,259,8.69
54.186.108.196,443,443,true,SEA,North America,US,Seattle,364,8.69
34.219.119.22,443,443,true,SEA,North America,US,Seattle,446,8.68
54.214.105.136,443,443,true,SEA,North America,US,Seattle,280,8.68
204.110.220.20,80,443,true,SJC,North America,US,San Jose,249,8.68
54.68.99.46,443,443,true,PDX,North America,US,Portland,250,8.68
52.10.173.73,443,443,true,SEA,North America,US,Seattle,249,8.67
34.219.68.215,443,443,true,SEA,North America,US,Seattle,284,8.67
52.33.165.69,443,443,true,SEA,North America,US,Seattle,389,8.67
54.219.185.74,443,443,true,SJC,North America,US,San Jose,215,8.67
35.90.19.95,443,443,true,SEA,North America,US,Seattle,339,8.67
34.217.73.192,443,443,true,PDX,North America,US,Portland,288,8.67
67.226.221.76,443,443,true,SJC,North America,US,San Jose,439,8.66
54.189.166.74,443,443,true,SEA,North America,US,Seattle,367,8.66
52.40.253.118,443,443,true,SEA,North America,US,Seattle,286,8.66
44.243.93.42,443,443,true,PDX,North America,US,Portland,398,8.66
34.216.228.4,443,443,true,SEA,North America,US,Seattle,422,8.66
34.216.144.41,443,443,true,SEA,North America,US,Seattle,406,8.66
18.236.167.6,443,443,true,SEA,North America,US,Seattle,244,8.66
34.219.49.106,443,443,true,SEA,North America,US,Seattle,399,8.66
34.218.251.148,443,443,true,SEA,North America,US,Seattle,245,8.66
3.135.217.81,443,443,true,IAD,North America,US,Ashburn,345,8.65
18.237.76.16,443,443,true,SEA,North America,US,Seattle,242,8.65
44.243.99.210,443,443,true,SEA,North America,US,Seattle,361,8.65
3.142.53.42,443,443,true,IAD,North America,US,Ashburn,327,8.65
35.161.176.112,443,443,true,SEA,North America,US,Seattle,404,8.65
44.243.23.52,443,443,true,PDX,North America,US,Portland,350,8.64
3.137.160.207,443,443,true,IAD,North America,US,Ashburn,372,8.64
35.166.232.64,443,443,true,SEA,North America,US,Seattle,302,8.64
34.217.63.45,443,443,true,SEA,North America,US,Seattle,338,8.64
34.219.126.106,443,443,true,SEA,North America,US,Seattle,316,8.63
54.187.240.31,443,443,true,PDX,North America,US,Portland,274,8.63
54.214.136.8,443,443,true,PDX,North America,US,Portland,277,8.63
54.213.214.160,443,443,true,PDX,North America,US,Portland,280,8.63
44.243.224.205,443,443,true,SEA,North America,US,Seattle,411,8.63
35.86.83.132,443,443,true,SEA,North America,US,Seattle,232,8.63
34.219.18.231,443,443,true,SEA,North America,US,Seattle,260,8.63
35.93.151.18,443,443,true,SEA,North America,US,Seattle,347,8.63
18.236.152.142,443,443,true,SEA,North America,US,Seattle,321,8.62
34.216.77.116,443,443,true,SEA,North America,US,Seattle,288,8.62
54.218.9.74,443,443,true,PDX,North America,US,Portland,314,8.62
3.141.35.216,8443,443,true,IAD,North America,US,Ashburn,241,8.61
54.244.203.133,443,443,true,PDX,North America,US,Portland,217,8.61
52.13.212.72,443,443,true,SEA,North America,US,Seattle,276,8.61
3.137.160.207,443,443,true,IAD,North America,US,Ashburn,340,8.61
3.133.156.22,443,443,true,IAD,North America,US,Ashburn,406,8.61
52.42.51.77,443,443,true,SEA,North America,US,Seattle,446,8.60
52.15.97.71,8443,443,true,ORD,North America,US,Chicago,355,8.60
44.243.245.43,443,443,true,SEA,North America,US,Seattle,341,8.60
3.143.211.55,443,443,true,IAD,North America,US,Ashburn,371,8.59
54.187.180.10,443,443,true,SEA,North America,US,Seattle,365,8.59
34.212.105.198,443,443,true,SEA,North America,US,Seattle,299,8.58
54.189.149.30,443,443,true,PDX,North America,US,Portland,378,8.58
54.191.55.72,443,443,true,SEA,North America,US,Seattle,388,8.58
54.188.119.45,443,443,true,PDX,North America,US,Portland,240,8.58
52.32.113.215,443,443,true,SEA,North America,US,Seattle,291,8.58
34.212.0.22,443,443,true,SEA,North America,US,Seattle,281,8.58
18.236.167.21,443,443,true,SEA,North America,US,Seattle,219,8.58
35.87.95.87,443,443,true,PDX,North America,US,Portland,227,8.57
18.236.144.234,443,443,true,SEA,North America,US,Seattle,230,8.57
35.164.148.20,443,443,true,SEA,North America,US,Seattle,326,8.57
34.220.227.108,443,443,true,SEA,North America,US,Seattle,344,8.57
3.145.117.103,443,443,true,IAD,North America,US,Ashburn,241,8.56
54.149.52.69,443,443,true,SEA,North America,US,Seattle,222,8.56
54.213.215.13,8443,443,true,PDX,North America,US,Portland,324,8.56
54.213.215.13,8443,443,true,PDX,North America,US,Portland,218,8.56
52.12.166.5,443,443,true,SEA,North America,US,Seattle,319,8.55
54.177.196.101,80,443,true,SJC,North America,US,San Jose,241,8.55
34.211.78.174,443,443,true,SEA,North America,US,Seattle,216,8.55
50.18.133.190,80,443,true,SJC,North America,US,San Jose,290,8.55
67.226.221.159,80,443,true,SJC,North America,US,San Jose,418,8.55
35.95.39.213,443,443,true,SEA,North America,US,Seattle,233,8.55
54.193.104.34,80,443,true,SJC,North America,US,San Jose,360,8.55
67.226.221.24,443,443,true,SJC,North America,US,San Jose,391,8.55
54.188.101.214,443,443,true,PDX,North America,US,Portland,313,8.55
54.176.205.20,80,443,true,SJC,North America,US,San Jose,211,8.54
3.101.133.120,80,443,true,SJC,North America,US,San Jose,339,8.54
54.67.51.212,80,443,true,SJC,North America,US,San Jose,343,8.54
3.79.92.152,2053,443,true,FRA,Europe,DE,Frankfurt,293,8.54
54.176.113.170,80,443,true,SJC,North America,US,San Jose,264,8.54
67.226.221.201,80,443,true,SJC,North America,US,San Jose,200,8.54
54.186.55.227,443,443,true,SEA,North America,US,Seattle,279,8.54
3.101.102.25,80,443,true,SJC,North America,US,San Jose,338,8.54
54.169.229.188,443,443,true,SIN,Asia Pacific,SG,Singapore,251,8.54
35.165.70.80,443,443,true,SEA,North America,US,Seattle,391,8.54
44.243.6.243,443,443,true,SEA,North America,US,Seattle,414,8.54
34.220.169.223,443,443,true,SEA,North America,US,Seattle,240,8.53
34.211.161.246,443,443,true,SEA,North America,US,Seattle,403,8.53
54.219.128.169,80,443,true,SJC,North America,US,San Jose,270,8.53
204.110.220.193,80,443,true,SJC,North America,US,San Jose,200,8.53
67.226.221.178,443,443,true,SJC,North America,US,San Jose,444,8.53
54.201.92.165,443,443,true,SEA,North America,US,Seattle,343,8.53
67.226.221.114,80,443,true,SJC,North America,US,San Jose,444,8.53
204.110.220.106,80,443,true,SJC,North America,US,San Jose,200,8.53
35.86.166.9,443,443,true,SEA,North America,US,Seattle,244,8.52
35.95.11.247,443,443,true,SEA,North America,US,Seattle,280,8.52
204.110.220.230,80,443,true,SJC,North America,US,San Jose,244,8.52
35.95.30.150,443,443,true,SEA,North America,US,Seattle,382,8.52
54.201.115.121,443,443,true,SEA,North America,US,Seattle,221,8.52
34.222.55.56,443,443,true,SEA,North America,US,Seattle,358,8.52
35.165.194.196,443,443,true,SEA,North America,US,Seattle,412,8.51
35.167.252.218,443,443,true,SEA,North America,US,Seattle,331,8.51
34.217.73.192,443,443,true,SEA,North America,US,Seattle,432,8.51
35.165.228.165,443,443,true,SEA,North America,US,Seattle,387,8.51
35.165.226.0,443,443,true,SEA,North America,US,Seattle,424,8.51
35.93.139.58,443,443,true,SEA,North America,US,Seattle,326,8.50
3.136.26.28,443,443,true,IAD,North America,US,Ashburn,278,8.50
67.226.221.187,80,443,true,SJC,North America,US,San Jose,313,8.50
34.213.96.202,443,443,true,SEA,North America,US,Seattle,236,8.50
34.217.206.155,443,443,true,SEA,North America,US,Seattle,225,8.50
52.42.61.146,443,443,true,SEA,North America,US,Seattle,385,8.49
34.209.69.108,443,443,true,SEA,North America,US,Seattle,293,8.49
34.215.169.157,443,443,true,SEA,North America,US,Seattle,360,8.49
54.151.9.4,80,443,true,SJC,North America,US,San Jose,460,8.48
34.217.174.47,443,443,true,SEA,North America,US,Seattle,288,8.48
34.219.51.39,443,443,true,SEA,North America,US,Seattle,271,8.48
52.27.119.140,443,443,true,SEA,North America,US,Seattle,395,8.48
35.86.111.214,443,443,true,SEA,North America,US,Seattle,220,8.48
44.243.107.155,443,443,true,PDX,North America,US,Portland,318,8.48
34.217.148.96,443,443,true,SEA,North America,US,Seattle,365,8.48
54.201.196.181,443,443,true,SEA,North America,US,Seattle,260,8.47
47.129.217.142,443,443,true,SIN,Asia Pacific,SG,Singapore,247,8.47
54.187.179.49,443,443,true,SEA,North America,US,Seattle,313,8.47
67.226.221.104,80,443,true,SJC,North America,US,San Jose,497,8.47
67.226.221.102,80,443,true,SJC,North America,US,San Jose,400,8.47
44.244.32.125,443,443,true,PDX,North America,US,Portland,327,8.46
35.89.79.103,443,443,true,SEA,North America,US,Seattle,221,8.46
67.226.221.228,80,443,true,SJC,North America,US,San Jose,406,8.46
67.226.221.127,80,443,true,SJC,North America,US,San Jose,375,8.46
18.236.131.42,443,443,true,SEA,North America,US,Seattle,314,8.46
13.215.163.35,443,443,true,SIN,Asia Pacific,SG,Singapore,338,8.46
35.92.54.52,443,443,true,SEA,North America,US,Seattle,257,8.46
35.91.237.36,443,443,true,SEA,North America,US,Seattle,264,8.46
54.213.134.77,443,443,true,PDX,North America,US,Portland,332,8.46
54.202.82.209,443,443,true,SEA,North America,US,Seattle,385,8.46
34.217.109.146,443,443,true,SEA,North America,US,Seattle,279,8.45
35.86.146.174,443,443,true,SEA,North America,US,Seattle,298,8.45
54.241.79.250,80,443,true,SJC,North America,US,San Jose,325,8.45
44.243.217.81,443,443,true,PDX,North America,US,Portland,345,8.45
18.119.164.79,443,443,true,IAD,North America,US,Ashburn,333,8.45
34.219.112.16,443,443,true,SEA,North America,US,Seattle,369,8.45
184.169.222.179,80,443,true,SJC,North America,US,San Jose,277,8.44
34.219.10.156,443,443,true,SEA,North America,US,Seattle,325,8.44
18.118.30.188,8443,443,true,ORD,North America,US,Chicago,237,8.44
35.91.215.159,443,443,true,SEA,North America,US,Seattle,242,8.44
35.91.236.177,443,443,true,SEA,North America,US,Seattle,259,8.43
3.145.127.77,443,443,true,IAD,North America,US,Ashburn,360,8.43
54.244.192.118,443,443,true,PDX,North America,US,Portland,360,8.43
52.41.68.215,443,443,true,SEA,North America,US,Seattle,281,8.43
3.0.200.2,443,443,true,SIN,Asia Pacific,SG,Singapore,237,8.43
35.161.251.107,443,443,true,SEA,North America,US,Seattle,358,8.42
18.118.3.75,443,443,true,IAD,North America,US,Ashburn,238,8.42
44.217.235.114,8443,443,true,IAD,North America,US,Ashburn,279,8.42
50.18.133.190,80,443,true,SJC,North America,US,San Jose,201,8.42
52.89.101.197,443,443,true,SEA,North America,US,Seattle,323,8.41
67.226.221.214,80,443,true,SJC,North America,US,San Jose,197,8.41
204.110.220.46,80,443,true,SJC,North America,US,San Jose,196,8.41
52.40.65.17,443,443,true,SEA,North America,US,Seattle,373,8.41
54.200.224.192,443,443,true,SEA,North America,US,Seattle,236,8.41
204.110.220.161,80,443,true,SJC,North America,US,San Jose,200,8.41
35.86.114.175,443,443,true,SEA,North America,US,Seattle,245,8.41
34.214.153.176,443,443,true,PDX,North America,US,Portland,330,8.41
34.217.33.13,443,443,true,SEA,North America,US,Seattle,273,8.41
3.101.102.25,80,443,true,SJC,North America,US,San Jose,301,8.41
34.219.125.200,443,443,true,SEA,North America,US,Seattle,266,8.40
34.218.244.124,443,443,true,SEA,North America,US,Seattle,331,8.40
204.110.220.247,80,443,true,SJC,North America,US,San Jose,197,8.40
34.219.36.23,443,443,true,SEA,North America,US,Seattle,247,8.40
34.219.29.205,443,443,true,SEA,North America,US,Seattle,299,8.40
35.87.82.211,443,443,true,SEA,North America,US,Seattle,452,8.40
35.94.149.133,443,443,true,SEA,North America,US,Seattle,338,8.40
3.128.29.115,443,443,true,IAD,North America,US,Ashburn,347,8.40
44.243.217.81,443,443,true,PDX,North America,US,Portland,339,8.39
67.226.221.48,80,443,true,SJC,North America,US,San Jose,199,8.39
34.214.104.193,8443,443,true,SEA,North America,US,Seattle,351,8.39
34.218.238.202,443,443,true,SEA,North America,US,Seattle,224,8.39
54.213.191.93,443,443,true,PDX,North America,US,Portland,271,8.39
34.210.23.185,443,443,true,SEA,North America,US,Seattle,355,8.39
67.226.221.253,80,443,true,SJC,North America,US,San Jose,406,8.38
35.167.75.173,443,443,true,SEA,North America,US,Seattle,323,8.38
34.218.248.74,443,443,true,SEA,North America,US,Seattle,285,8.38
34.220.195.65,443,443,true,SEA,North America,US,Seattle,221,8.37
52.36.204.173,443,443,true,SEA,North America,US,Seattle,303,8.37
34.216.225.25,443,443,true,SEA,North America,US,Seattle,360,8.37
34.218.244.124,443,443,true,SEA,North America,US,Seattle,304,8.37
3.142.51.58,443,443,true,IAD,North America,US,Ashburn,233,8.36
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,175,8.36
3.143.222.135,443,443,true,IAD,North America,US,Ashburn,243,8.36
44.244.32.69,443,443,true,SEA,North America,US,Seattle,255,8.36
35.86.100.86,443,443,true,SEA,North America,US,Seattle,219,8.36
54.202.159.55,443,443,true,PDX,North America,US,Portland,296,8.35
67.226.221.10,443,443,true,SJC,North America,US,San Jose,197,8.35
54.67.51.212,80,443,true,SJC,North America,US,San Jose,611,8.35
54.149.170.196,443,443,true,SEA,North America,US,Seattle,226,8.35
35.87.202.138,8443,443,true,SEA,North America,US,Seattle,311,8.35
3.135.212.13,443,443,true,IAD,North America,US,Ashburn,404,8.35
54.190.251.200,443,443,true,PDX,North America,US,Portland,306,8.34
34.219.152.42,443,443,true,SEA,North America,US,Seattle,391,8.34
3.145.163.135,443,443,true,IAD,North America,US,Ashburn,267,8.34
54.201.12.37,443,443,true,SEA,North America,US,Seattle,261,8.34
34.219.177.149,443,443,true,PDX,North America,US,Portland,352,8.34
52.24.15.209,443,443,true,SEA,North America,US,Seattle,289,8.34
54.187.212.113,8443,443,true,PDX,North America,US,Portland,215,8.33
3.136.26.28,443,443,true,IAD,North America,US,Ashburn,337,8.33
67.226.221.127,443,443,true,SJC,North America,US,San Jose,408,8.33
18.117.130.88,443,443,true,IAD,North America,US,Ashburn,274,8.32
35.159.244.212,443,443,true,AMS,Europe,NL,Amsterdam,250,8.32
3.101.73.167,80,443,true,SJC,North America,US,San Jose,302,8.32
67.226.221.10,80,443,true,SJC,North America,US,San Jose,420,8.32
34.219.127.153,443,443,true,SEA,North America,US,Seattle,298,8.31
44.243.246.190,443,443,true,SEA,North America,US,Seattle,268,8.31
54.214.93.207,443,443,true,PDX,North America,US,Portland,308,8.31
34.214.223.148,443,443,true,SEA,North America,US,Seattle,288,8.30
3.140.207.189,443,443,true,IAD,North America,US,Ashburn,334,8.30
35.88.123.48,443,443,true,SEA,North America,US,Seattle,309,8.30
3.12.71.127,443,443,true,IAD,North America,US,Ashburn,314,8.30
54.219.128.169,80,443,true,SJC,North America,US,San Jose,302,8.30
34.218.239.54,443,443,true,SEA,North America,US,Seattle,227,8.30
52.42.71.111,443,443,true,SEA,North America,US,Seattle,269,8.29
52.42.71.111,443,443,true,SEA,North America,US,Seattle,395,8.29
34.219.110.195,443,443,true,SEA,North America,US,Seattle,288,8.29
18.198.168.3,443,443,true,FRA,Europe,DE,Frankfurt,228,8.29
52.88.147.111,443,443,true,SEA,North America,US,Seattle,305,8.29
35.87.32.198,443,443,true,SEA,North America,US,Seattle,311,8.29
3.15.3.38,443,443,true,IAD,North America,US,Ashburn,243,8.28
52.27.146.43,443,443,true,SEA,North America,US,Seattle,245,8.28
3.68.197.87,8080,443,true,FRA,Europe,DE,Frankfurt,242,8.28
3.16.135.101,443,443,true,IAD,North America,US,Ashburn,472,8.28
3.142.53.42,443,443,true,IAD,North America,US,Ashburn,284,8.27
3.13.196.41,443,443,true,IAD,North America,US,Ashburn,283,8.27
3.142.51.58,443,443,true,IAD,North America,US,Ashburn,238,8.27
3.17.156.243,443,443,true,IAD,North America,US,Ashburn,361,8.27
35.88.123.160,443,443,true,SEA,North America,US,Seattle,369,8.26
18.236.68.75,443,443,true,SEA,North America,US,Seattle,368,8.26
3.129.11.145,443,443,true,IAD,North America,US,Ashburn,230,8.26
44.243.205.202,443,443,true,PDX,North America,US,Portland,308,8.25
35.94.112.133,443,443,true,SEA,North America,US,Seattle,331,8.25
18.192.135.183,443,443,true,FRA,Europe,DE,Frankfurt,280,8.25
54.203.62.27,443,443,true,PDX,North America,US,Portland,270,8.24
67.226.221.100,80,443,true,SJC,North America,US,San Jose,448,8.24
34.220.168.175,443,443,true,SEA,North America,US,Seattle,235,8.24
44.243.107.155,443,443,true,SEA,North America,US,Seattle,335,8.23
3.131.95.143,443,443,true,IAD,North America,US,Ashburn,370,8.23
3.141.35.216,8443,443,true,IAD,North America,US,Ashburn,431,8.23
35.91.234.172,443,443,true,SEA,North America,US,Seattle,236,8.22
13.212.88.175,443,443,true,SIN,Asia Pacific,SG,Singapore,230,8.22
67.226.221.216,80,443,true,SJC,North America,US,San Jose,197,8.22
34.217.134.218,443,443,true,SEA,North America,US,Seattle,330,8.21
34.217.87.226,443,443,true,SEA,North America,US,Seattle,424,8.21
34.219.125.200,443,443,true,SEA,North America,US,Seattle,223,8.21
34.219.74.248,443,443,true,SEA,North America,US,Seattle,353,8.21
34.216.228.4,443,443,true,SEA,North America,US,Seattle,275,8.21
35.87.73.46,443,443,true,SEA,North America,US,Seattle,235,8.21
34.220.119.208,443,443,true,PDX,North America,US,Portland,258,8.21
52.37.208.64,443,443,true,SEA,North America,US,Seattle,217,8.21
35.94.23.221,443,443,true,SEA,North America,US,Seattle,375,8.20
3.143.211.55,443,443,true,IAD,North America,US,Ashburn,351,8.20
3.79.92.152,443,443,true,FRA,Europe,DE,Frankfurt,269,8.20
34.217.68.154,443,443,true,SEA,North America,US,Seattle,347,8.20
34.217.145.47,443,443,true,SEA,North America,US,Seattle,344,8.19
54.188.53.181,443,443,true,SEA,North America,US,Seattle,217,8.19
3.133.101.252,443,443,true,IAD,North America,US,Ashburn,263,8.19
34.217.67.240,443,443,true,SEA,North America,US,Seattle,385,8.18
18.224.21.50,443,443,true,IAD,North America,US,Ashburn,234,8.18
18.191.74.1,443,443,true,IAD,North America,US,Ashburn,295,8.18
52.88.19.63,443,443,true,SEA,North America,US,Seattle,233,8.18
35.163.0.165,443,443,true,SEA,North America,US,Seattle,294,8.18
3.145.32.60,443,443,true,YYZ,North America,CA,Toronto,324,8.17
67.226.221.104,443,443,true,SJC,North America,US,San Jose,200,8.17
35.90.6.179,443,443,true,SEA,North America,US,Seattle,243,8.17
34.217.59.39,443,443,true,SEA,North America,US,Seattle,380,8.16
54.202.53.141,443,443,true,SEA,North America,US,Seattle,247,8.16
44.244.22.85,443,443,true,SEA,North America,US,Seattle,263,8.16
54.191.14.248,443,443,true,PDX,North America,US,Portland,252,8.16
54.218.27.46,443,443,true,PDX,North America,US,Portland,268,8.15
3.15.37.44,443,443,true,IAD,North America,US,Ashburn,255,8.14
204.110.220.214,80,443,true,SJC,North America,US,San Jose,201,8.14
34.219.29.121,443,443,true,SEA,North America,US,Seattle,319,8.14
3.86.85.68,443,443,true,IAD,North America,US,Ashburn,343,8.14
3.129.87.88,443,443,true,IAD,North America,US,Ashburn,382,8.14
18.218.54.201,443,443,true,IAD,North America,US,Ashburn,258,8.13
54.201.83.105,443,443,true,SEA,North America,US,Seattle,383,8.13
34.222.135.204,443,443,true,PDX,North America,US,Portland,247,8.13
34.217.32.16,443,443,true,SEA,North America,US,Seattle,222,8.13
35.86.250.112,443,443,true,SEA,North America,US,Seattle,310,8.12
34.217.40.235,443,443,true,SEA,North America,US,Seattle,309,8.12
34.214.172.22,443,443,true,SEA,North America,US,Seattle,264,8.12
34.219.119.22,443,443,true,SEA,North America,US,Seattle,257,8.12
3.145.127.77,443,443,true,IAD,North America,US,Ashburn,305,8.12
3.145.75.190,443,443,true,IAD,North America,US,Ashburn,275,8.12
67.226.221.32,443,443,true,SJC,North America,US,San Jose,404,8.12
54.218.194.156,443,443,true,PDX,North America,US,Portland,282,8.11
35.161.66.78,443,443,true,SEA,North America,US,Seattle,212,8.11
35.93.115.59,8443,443,true,SEA,North America,US,Seattle,452,8.11
34.219.166.126,443,443,true,SEA,North America,US,Seattle,256,8.11
35.84.211.245,443,443,true,SEA,North America,US,Seattle,344,8.10
54.241.79.250,80,443,true,SJC,North America,US,San Jose,256,8.10
35.165.14.69,443,443,true,SEA,North America,US,Seattle,319,8.10
47.129.186.212,443,443,true,SIN,Asia Pacific,SG,Singapore,240,8.10
67.226.221.32,80,443,true,SJC,North America,US,San Jose,382,8.10
3.129.11.145,443,443,true,IAD,North America,US,Ashburn,239,8.10
34.219.112.16,443,443,true,SEA,North America,US,Seattle,233,8.10
3.144.39.47,443,443,true,IAD,North America,US,Ashburn,239,8.10
3.15.225.242,443,443,true,IAD,North America,US,Ashburn,320,8.10
34.219.177.149,443,443,true,SEA,North America,US,Seattle,297,8.09
34.219.122.175,443,443,true,SEA,North America,US,Seattle,406,8.09
52.36.170.122,443,443,true,SEA,North America,US,Seattle,346,8.09
52.35.114.64,443,443,true,PDX,North America,US,Portland,223,8.09
44.244.21.52,443,443,true,SEA,North America,US,Seattle,325,8.09
35.87.3.247,443,443,true,SEA,North America,US,Seattle,293,8.09
52.89.97.12,443,443,true,PDX,North America,US,Portland,339,8.09
54.185.60.241,443,443,true,PDX,North America,US,Portland,311,8.09
34.219.144.241,443,443,true,SEA,North America,US,Seattle,450,8.09
54.166.213.213,8443,443,true,IAD,North America,US,Ashburn,386,8.09
67.226.221.120,80,443,true,SJC,North America,US,San Jose,474,8.08
204.110.220.144,80,443,true,SJC,North America,US,San Jose,198,8.08
18.236.84.44,443,443,true,SEA,North America,US,Seattle,229,8.08
35.93.152.104,443,443,true,SEA,North America,US,Seattle,394,8.08
3.21.93.249,443,443,true,YYZ,North America,CA,Toronto,292,8.08
3.145.89.211,443,443,true,IAD,North America,US,Ashburn,288,8.08
34.218.253.120,443,443,true,SEA,North America,US,Seattle,313,8.07
204.110.220.128,80,443,true,SJC,North America,US,San Jose,195,8.07
3.145.62.231,443,443,true,IAD,North America,US,Ashburn,368,8.07
44.222.195.148,443,443,true,IAD,North America,US,Ashburn,294,8.07
54.191.177.42,443,443,true,SEA,North America,US,Seattle,282,8.07
3.14.148.201,443,443,true,IAD,North America,US,Ashburn,323,8.07
52.43.219.106,443,443,true,SEA,North America,US,Seattle,380,8.07
54.244.57.216,443,443,true,PDX,North America,US,Portland,305,8.06
3.80.140.96,443,443,true,IAD,North America,US,Ashburn,363,8.06
35.87.122.178,443,443,true,SEA,North America,US,Seattle,221,8.06
3.18.162.191,2096,443,true,ORD,North America,US,Chicago,321,8.05
67.226.221.53,443,443,true,SJC,North America,US,San Jose,398,8.05
3.15.190.106,443,443,true,IAD,North America,US,Ashburn,240,8.05
3.140.190.84,443,443,true,IAD,North America,US,Ashburn,317,8.05
54.212.11.219,443,443,true,SEA,North America,US,Seattle,346,8.05
67.226.221.90,80,443,true,SJC,North America,US,San Jose,210,8.05
35.86.246.119,443,443,true,SEA,North America,US,Seattle,328,8.05
204.110.220.162,80,443,true,SJC,North America,US,San Jose,200,8.04
18.236.172.178,443,443,true,SEA,North America,US,Seattle,306,8.04
54.202.221.202,443,443,true,SEA,North America,US,Seattle,332,8.03
67.226.221.202,80,443,true,SJC,North America,US,San Jose,207,8.03
3.145.49.119,8443,443,true,ORD,North America,US,Chicago,242,8.03
35.165.20.3,443,443,true,SEA,North America,US,Seattle,220,8.03
3.15.3.38,443,443,true,IAD,North America,US,Ashburn,233,8.03
44.243.244.183,443,443,true,SEA,North America,US,Seattle,337,8.03
44.222.82.105,443,443,true,IAD,North America,US,Ashburn,316,8.03
54.187.240.31,443,443,true,SEA,North America,US,Seattle,287,8.03
35.86.140.113,443,443,true,SEA,North America,US,Seattle,250,8.03
18.194.123.15,443,443,true,FRA,Europe,DE,Frankfurt,254,8.02
3.13.196.41,443,443,true,IAD,North America,US,Ashburn,286,8.02
44.242.207.232,443,443,true,PDX,North America,US,Portland,222,8.02
3.144.181.155,443,443,true,IAD,North America,US,Ashburn,435,8.02
34.209.4.175,80,443,true,PDX,North America,US,Portland,258,8.02
34.220.217.153,80,443,true,SEA,North America,US,Seattle,269,8.02
35.172.223.32,443,443,true,IAD,North America,US,Ashburn,330,8.02
34.220.128.162,443,443,true,SEA,North America,US,Seattle,285,8.01
35.94.37.36,443,443,true,SEA,North America,US,Seattle,378,8.01
3.230.207.59,8443,443,true,IAD,North America,US,Ashburn,297,8.01
54.213.153.231,443,443,true,SEA,North America,US,Seattle,248,8.01
18.117.176.164,443,443,true,IAD,North America,US,Ashburn,319,8.01
44.221.46.174,443,443,true,IAD,North America,US,Ashburn,295,8.01
34.217.176.250,443,443,true,SEA,North America,US,Seattle,265,8.01
35.87.151.118,80,443,true,SEA,North America,US,Seattle,300,8.01
34.219.117.33,443,443,true,SEA,North America,US,Seattle,242,8.01
34.218.230.51,443,443,true,PDX,North America,US,Portland,303,8.01
52.33.222.117,443,443,true,SEA,North America,US,Seattle,394,8.00
3.214.164.221,443,443,true,IAD,North America,US,Ashburn,228,8.00
67.226.221.98,80,443,true,SJC,North America,US,San Jose,193,8.00
98.82.131.19,443,443,true,IAD,North America,US,Ashburn,348,8.00
35.87.202.29,8443,443,true,SEA,North America,US,Seattle,314,7.99
35.85.35.167,443,443,true,SEA,North America,US,Seattle,317,7.99
3.128.27.250,443,443,true,IAD,North America,US,Ashburn,270,7.99
18.224.38.201,443,443,true,IAD,North America,US,Ashburn,325,7.99
34.218.240.115,443,443,true,SEA,North America,US,Seattle,244,7.99
34.219.16.219,443,443,true,SEA,North America,US,Seattle,293,7.99
44.210.102.47,443,443,true,IAD,North America,US,Ashburn,285,7.98
